epoch,train_loss,train_acc,val_loss,val_acc,swats_phase
1,0.3627988928959028,0.8304344693421716,0.28104633741890306,0.873537379676062,N/A
2,0.2762795510728027,0.8773110454643707,0.2726031915005125,0.884143178281169,N/A
3,0.24494541322734292,0.8925571006556668,0.23763958610848113,0.896824024439449,N/A
4,0.21800387427966514,0.9065062324374955,0.23348789055648211,0.9005129978673122,N/A
5,0.19916595392781036,0.9161034656675553,0.22992610041751882,0.9019540031125713,N/A
6,0.18155855862376546,0.9254989552561423,0.21969465134836028,0.9106576747939362,N/A
7,0.1639017498884101,0.9325599827076879,0.24633065950036268,0.9004553576575018,N/A
8,0.14876194747054067,0.9398227538007061,0.2348269799828845,0.9100812726958326,N/A
9,0.13518071301202447,0.9450969089992074,0.23726246251748673,0.9079485849328491,N/A
