epoch,train_loss,train_acc,val_loss,val_acc,swats_phase
1,0.4118391152088298,0.8170905684847611,0.3453671253023885,0.8563029569427633,N/A
2,0.2910687833914508,0.8719216081850277,0.25827126938191075,0.8886967548561877,N/A
3,0.254103773419087,0.8868218171337993,0.2414965102960172,0.8948642573058966,N/A
4,0.2272143282319143,0.9021543338857266,0.23166406438745984,0.9032220877283993,N/A
5,0.21110219266068117,0.9088262843144319,0.22533901265357548,0.9052971352815724,N/A
6,0.19821417046244544,0.9149218243389293,0.23166893259622157,0.9035102887774511,N/A
7,0.18372474502945563,0.9221269543915268,0.2436701887798312,0.9019540031125713,N/A
8,0.171426923588303,0.9286548022191801,0.23189915367016228,0.9008588391261744,N/A
