epoch,train_loss,train_acc,val_loss,val_acc,swats_phase
1,0.36031982566476034,0.8314864183298508,0.28799293408407034,0.8705400887659231,N/A
2,0.27894188305333,0.8763887888176382,0.24329047137271084,0.8979191884258458,N/A
3,0.2426562205235246,0.8934073060018733,0.24173017191952764,0.8954406594040002,N/A
4,0.21517694910490992,0.9079616687081202,0.23427019894472967,0.9009741195457951,N/A
5,0.1982217689030604,0.9159737733266086,0.2273315299751707,0.9024727650008646,N/A
6,0.1797617622889465,0.9245334678290943,0.2284824147093252,0.9086979076603838,N/A
7,0.16380975485052407,0.9322285467252683,0.2347786762129042,0.9115222779410918,N/A
8,0.14851219973146035,0.9393760357374451,0.24783080434821148,0.8980921090552769,N/A
